condo_id,creation_date,first_creator,second_creator,deleted
71db9270b095c66bbcb144dc3f270ab3,2019-04-28 17:43:07,7a68b37af8e652519f9fcbd5ac5c75b3,5a27d4bd6647de0c71661c49,False
4edd506d8aa8bebcf364fd99f192d926,2019-04-28 23:37:08,cc022c1560b6d2fac2a20067b846807c,5c814e377ea1d90d246bc37f,False
5480bb01f72bc35c2b3784a3903c6765,2019-04-29 00:08:00,f82a28c92d11a351894176369d6c5873,5b71f06ff606550cc2bfb5c7,False
5480bb01f72bc35c2b3784a3903c6765,2019-04-29 12:17:41,4680c647e495111559d761b84a81dde4,5c3f72b8a8e22f12e9ec43a0,False
88b21ffce5dfedcdd2153174c926a023,2019-04-29 15:58:25,ca6c860c4e216caf95ffadba3dc7422b,5899ce0fa30cae0ca4280943,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-04-29 21:42:07,d389a32afbc64bc4ab9ab2e63406256d,5c82c31a10198f0da262ae0f,False
2a8dcceb4ef5796fb6a4d94a73873ef4,2019-04-29 23:25:33,78935bdfa5be4fee5a19c234014a7e63,586e568e1e1fc90437e11bb9,False
2a4a70eff994442a7a2a535ead947efd,2019-04-30 00:17:10,24dcb85907bfb19b80feabc41bd2ed5d,5b9aa3023228160cbe53ea2a,False
afadcabd609c7b455a3b2c1334559804,2019-05-18 17:55:13,be07af569803227eed41aa54690c3e05,5bfd4e20300f930dc381e4b8,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-18 19:27:16,a4694a842cac915aabb0d539152e49fd,5b0324ecd940f40bef51a5ba,False
88b21ffce5dfedcdd2153174c926a023,2019-05-19 01:08:33,0eb90396c563310666ee3452469f2991,56df2ebd7cf0bf04470fefc1,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-19 16:45:47,4858f00bcabf8fd9de8689aecdc9f06a,5ae364783445010c8a01eaaa,False
e2155d3a525bb7d716f450e8bf9b906a,2019-05-20 13:21:34,a87d9ec818ef7e5d5503550883203cd3,5c518d0fd831434e1ab9a932,False
b13ae41b79573d821bb779c108abc2e6,2019-05-20 17:33:46,1b332cc08c4fe754c5e9795aea6025d6,57d6ccb37015a1042bd57391,False
f7a3819707dac65f05306cbb141f949e,2019-05-20 18:17:00,bc455a69b05a85d701ecf258f362f37d,568fe9ebcacd64043ffe88a0,False
ee57e2e31b5fcb20d50a93e1d669aafe,2019-05-21 01:13:30,f7f21ac91464eb433f2d04db11be6e32,59ef5aa91df6f00bf4b3a585,False
651a1efe4fbbbee830bc01b5539f724b,2019-05-21 02:25:21,10de29803dee01857af6182f27c1a8c1,595fed01f45f580c912a10db,False
4edd506d8aa8bebcf364fd99f192d926,2019-05-21 16:07:15,c818339368f1552c042a92e80585c9b8,58c6d225d3958b04230d9c40,False
2534a583147cbd297bd6032632295ed7,2019-05-21 20:58:36,6994e9064194b3b2e61113a9bff621b5,56ee13ac893892043c0c9fd8,False
860173ec3479cc1e45fb5a7cd307b0c7,2019-05-21 23:50:42,543cf0d3465521eb812e39be60fa6337,5865557237cfe9042728682a,False
f7a3819707dac65f05306cbb141f949e,2019-05-22 12:38:31,cc9e224ffc87479a352b3f852973e5c3,568fe9e9cacd64043ffe880d,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-22 14:53:32,9feecbc68d87597d98d9c427d4322415,5b1831d2f36caf0c945bd12f,False
681d22d072f5e04c84a57cd7d075e083,2019-05-22 17:41:45,542199e798bc94124eff76d41dbde5c6,568126696413680438eae865,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-22 23:57:08,9afc4b0014f886d20c27cb22e15b28ba,5925ea8cfeabe10c6e0ea6a3,False
b13ae41b79573d821bb779c108abc2e6,2019-05-23 11:11:12,705543bd2cca7363e590b2d20cc8ea76,5b3b85d9352a800c78f6796f,False
860173ec3479cc1e45fb5a7cd307b0c7,2019-05-23 18:06:45,cb61f60a2a5982d0c372b3532f4977d1,53bb2e0de4b06dc2c3f04f77,False
97fc441b703a52cc6da8ecd8deefc968,2019-05-23 21:15:13,5f328aaa20432a5c644729f3812e082f,54d6165de4b05e11efd5e28f,False
f7a3819707dac65f05306cbb141f949e,2019-05-24 11:28:29,3e036df7acc6f3f354fd583ad2c34c94,595404433d7e860c68b115ff,False
d8cdd16920529c13d7a5753bdda6df0f,2019-05-24 22:04:38,e628af62a553756a753cb3e8f6b99e86,5ad11988c4ee150c080feee6,False
88b21ffce5dfedcdd2153174c926a023,2019-04-30 12:35:23,4d0f443877c095abe00a35e79f18427f,56df2ec37cf0bf04470ff0dd,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-04-30 14:58:41,2275e6f700f547f891ca3407ac85a3a8,57e4337a070dfe041f05e80d,False
b13ae41b79573d821bb779c108abc2e6,2019-04-30 17:55:18,ddafa9bd069848b04dcb31e16cb889e0,56daeea427683d03d8fa867a,False
4794a0c960d490f336846b4475341db8,2019-04-30 20:17:49,f08cb73dc026c47cbb703c97593fdfa6,56413d4223511d0435b18bb1,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-05-01 20:11:20,249ac5af659338cd442510b874c17f2e,5be0ad495bdeb40dbf00718e,False
f7a3819707dac65f05306cbb141f949e,2019-05-01 21:54:37,a6531f22514aa15b3817a3ddf2dab2ee,568fe9e7cacd64043ffe87bb,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-02 01:11:58,4e21ee904b0c4e47393db9c3a41015b6,5b321fac040a100c62f4ddc9,False
0d467468c1f5396431052ec65da6e0fc,2019-05-02 02:33:22,5336b039b8c408f2325577b33086e0c9,5a8db3a767ff7f0c9a78fb3a,False
88b21ffce5dfedcdd2153174c926a023,2019-05-02 14:00:06,a7f74744069a500ca5d1854997896cbe,58a56e7f6392b00c79d63c74,False
b13ae41b79573d821bb779c108abc2e6,2019-05-02 15:17:13,f0b8d2d8b04ecfe69fc843a64170ef37,56c8569d45a0fc0446c4e7c2,False
97fc441b703a52cc6da8ecd8deefc968,2019-05-02 16:33:24,9ca315932910212a951a2ab58aec3356,59550a113d7e860c68b788a8,False
3a3e22b7162693e31a93656b2b053141,2019-05-02 17:26:14,8468f109c70ad606a27e68070871901c,59660bc00c5b940c7459aaf7,False
4edd506d8aa8bebcf364fd99f192d926,2019-05-03 00:49:10,06c346368492e68c179301b4c790351a,58c6d22ed3958b04230d9d0a,False
e2155d3a525bb7d716f450e8bf9b906a,2019-05-03 10:48:57,0a7ad53af5114478a0fa8af3944c26a8,5c518d0dd831434e1ab9a732,False
860173ec3479cc1e45fb5a7cd307b0c7,2019-05-03 16:16:49,93be190e109df88acde22d0088d4b37e,5b7c1ba73832980cdd7265aa,False
4adb7c1ea3b7f9c92be2f5e2e9094fed,2019-05-03 22:25:26,b0bf2a2450a6cefa3ce5fc49b357198f,5cc83e5c0005810d3cb008c7,False
97fc441b703a52cc6da8ecd8deefc968,2019-05-04 00:07:35,7b9b270fb24c8dd2db0565da4cd5648f,5c30a42625392e0d580f8372,False
651a1efe4fbbbee830bc01b5539f724b,2019-05-04 01:09:01,6118d9dbf2e4f6a0a6dfd7f33c6b16dc,595fed01f45f580c912a1188,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-05-04 12:50:42,14cb3b35f10e209c642861df6b81123d,5b0e8c4adaa7550c12b0aea8,False
88b21ffce5dfedcdd2153174c926a023,2019-05-04 14:52:34,b7e18dfd87b763a98dd10fb885018b5b,56df2ec57cf0bf04470ff16a,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-05-04 18:10:44,14cb3b35f10e209c642861df6b81123d,5b0e8c4adaa7550c12b0aea8,False
b13ae41b79573d821bb779c108abc2e6,2019-05-05 01:28:26,477854ca2c093d0b1595afd0f42b447b,5c47159cd831430d21cc06ce,False
e2155d3a525bb7d716f450e8bf9b906a,2019-05-25 17:24:20,a7f68ca2f53c0a907c1c876b74e6f543,5c47525ad831430d21cc5f41,False
2ef329b83eb210c0046832ca56c060da,2019-05-26 21:51:44,5aea64cf8774b8c621abf4f5f60cdf0c,5c65bef9a362361efdba95cd,False
b13ae41b79573d821bb779c108abc2e6,2019-05-27 11:32:11,79c02eb2626a39c9bdabbd00bc45ab3a,56c8569245a0fc0446c4e5a9,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-05-27 15:39:30,f2340bb3e5662a9001b2e189d5581b3c,5c82c2c210198f0da262ada2,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-05-27 23:50:26,a4256f732ddb199ac30989006003c492,5babc24455bd550caa648bbb,False
ee57e2e31b5fcb20d50a93e1d669aafe,2019-05-28 11:40:33,b5981ba488a4337e08939ef76842a099,5a18785ce436ca0c52996a4d,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-28 17:14:47,afca0985d32e6deb9af0878a1e93387f,5ae364783445010c8a01ea33,False
2534a583147cbd297bd6032632295ed7,2019-05-05 09:59:43,83f02fd2e5c8eae73b6d925ce2b87e02,56e96aec5d83110443e54626,False
b13ae41b79573d821bb779c108abc2e6,2019-05-05 13:32:54,3be303ee2de7318ab657f62dac2a5c43,5cacf3e16a2fa40db2569fd7,False
b13ae41b79573d821bb779c108abc2e6,2019-05-05 16:33:42,bf74efeef2489c40de0ef4b1eeb50fbd,5cc333e10005810d3cadcef4,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-05-05 21:46:20,555045a8201703757d3cf9d47be70811,59a5b90f518bec0c914c2880,False
97fc441b703a52cc6da8ecd8deefc968,2019-05-05 22:27:53,acc53ee227da748a453c267d3561da61,5c62b0f0a362361efdb89061,False
b13ae41b79573d821bb779c108abc2e6,2019-05-06 00:43:22,be169ccda9a75297ef72f7df5c0d5034,5c9005798e6d1c0dac0dac1f,False
b13ae41b79573d821bb779c108abc2e6,2019-05-06 13:25:51,18bd5c514636a302676a71e5f6c42db9,5bfd6c24300f930dc381f5f9,False
e2155d3a525bb7d716f450e8bf9b906a,2019-05-06 14:39:39,7d319d344d5e518ab9a05a7f6dd42abf,5c892bd310198f0da2665e34,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-05-06 19:09:13,a32d6f746c7a19a321c9a53ccc7dacbc,5c4f4238d831430d21d28c28,False
88b21ffce5dfedcdd2153174c926a023,2019-05-07 01:11:48,22b00dcd04fbddd7578a9180ce53c6bc,5853bc89f4a34f041f4e9e18,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-07 02:04:16,2a299cbe009cfe70b09df9e8142a1f4f,5925ea86feabe10c6e0ea620,False
eeb0b9848fccfbb692f96c67248b8b8c,2019-05-29 13:32:52,d6f4ed64539effd6c69374e638429e39,59ba8d87860050054f9795bb,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-05-29 14:31:12,d139be98b5de4b7bc416fa8c10149155,5af477c1e27e7d0c8290e4f7,False
b280234afd076f9ac506fe5c5856dddd,2019-05-29 16:49:34,04fe721ac85ae283ea19a25bbe2e602c,58efe17a8c138a0c9186d77d,False
b13ae41b79573d821bb779c108abc2e6,2019-05-29 19:59:02,e481fe8fb80e664ce0e8e7c77214f036,56c8569345a0fc0446c4e5d2,False
eeb0b9848fccfbb692f96c67248b8b8c,2019-05-29 22:25:07,d6c26c353d86c83cd346fe8fd38e8dfa,5c3c93f7a8e22f12e9ea5904,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-05-30 01:55:34,e6973acb17989ac0fb943290b7daba61,58dbf29b614ad90c624bea2a,False
e2155d3a525bb7d716f450e8bf9b906a,2019-05-30 08:54:42,9413a699a888dfb59a0cd51dd6fb2952,5c518d0fd831434e1ab9aa22,False
2a4a70eff994442a7a2a535ead947efd,2019-05-30 13:21:20,7f01b13f0969af3c238cc08addd66fdb,57b8dd8d39ee17042c59ab43,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-30 14:42:20,a9681b0e4d2a69a753261f28e1f1bd73,5ae364773445010c8a01e863,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-05-30 19:34:12,c88dcbfba920ea41286d9492f460038b,5a8c26e667ff7f0c9a5f6ed3,False
ee57e2e31b5fcb20d50a93e1d669aafe,2019-05-31 00:42:55,b729433780f555da5530ce49261eb1a8,59ef5aa91df6f00bf4b3a513,False
b13ae41b79573d821bb779c108abc2e6,2019-05-31 23:00:08,115f8f17a86042b37aa9851de3c24e98,5cf19624f6a01a0dc53541d8,False
afadcabd609c7b455a3b2c1334559804,2019-06-01 00:00:23,edb14bd37015142efb4dbd84588f85da,57fcf4059a16ba041e83f15c,False
4edd506d8aa8bebcf364fd99f192d926,2019-06-01 20:19:33,2139db4ce7b191d07322c5a38689a093,58c6d22cd3958b04230d9cea,False
34bbe34a16e67bd6dcbe666a7b16ea9c,2019-06-02 16:17:54,0f27afc44cfa61d6a84fd0e74984fe3c,577bd5a03eabd4043005f6c8,False
29b1ab59ad3c600fe1c1e1b2c1e280b2,2019-06-03 11:23:38,7267aa577a692382ae17b35a5b5c1269,5c757539feb49c0d2be78d95,False
651a1efe4fbbbee830bc01b5539f724b,2019-05-07 11:16:58,550a012daad6ed9d2ad0f4bbfe57abb2,5992079f434a570c83462b57,False
98b18f90767c1740e7473fd5dfac5889,2019-05-07 18:08:07,d43e4ca38e5143ae3997fc0414c3ccf7,5c013b833428810dc5ca4d32,False
88b21ffce5dfedcdd2153174c926a023,2019-05-07 21:43:11,9317cb1d8d01a22171e425e644cdb00c,5b8a9368cd85eb0ce5e05017,False
35f99e407a2d3050710e10a79087f644,2019-05-08 20:14:40,2eca0f30a43bb5a7078b8594852c5cea,5b8da1c0bf9f5f0ccb90c922,False
d8cdd16920529c13d7a5753bdda6df0f,2019-05-08 22:28:01,e628af62a553756a753cb3e8f6b99e86,5ad11988c4ee150c080feee6,True
afadcabd609c7b455a3b2c1334559804,2019-05-09 01:37:33,bf10f301bd98ca5078b31b80e3650ef4,557eced7e4b06b4f36c381f7,False
b13ae41b79573d821bb779c108abc2e6,2019-04-19 19:02:42,7799fd542e68dc8afaed86dfa571cabb,5977a77288e32e0c97c1f4a3,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-04-19 19:23:12,14cb3b35f10e209c642861df6b81123d,5b0e8c4adaa7550c12b0aea8,True
0eeed7c66261c418ab629f1d2501283b,2019-04-20 12:51:54,e64be14b9b75e21a42284b797712d00a,53df90cae4b0fdfcc505fd56,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-04-20 14:49:21,ed6c77643fe1d76f6fdd0d144647f3b2,5cae36a3e7e0490d3acd555f,False
5480bb01f72bc35c2b3784a3903c6765,2019-04-20 17:01:38,835074eb5cccbd729df91404345c8a91,5b0ece1cdaa7550c12b0dc0b,False
ca77cae2abed6abb30dcc578a93f5d07,2019-04-20 22:42:49,c51f3b291aa4db2700fce3a1246894a3,5745dcd9e59407038af27e5e,False
b13ae41b79573d821bb779c108abc2e6,2019-04-21 14:05:42,a7d8862d5dba82140d93d9b5e275b701,5c101a6c3695000d68567d3c,False
b13ae41b79573d821bb779c108abc2e6,2019-04-21 20:34:47,f1bf57435b0b921cd05c84ec19596be8,56c8568a45a0fc0446c4e41d,False
88b21ffce5dfedcdd2153174c926a023,2019-04-21 22:53:26,bc8fa3c4008185cc2dae5aa8cf190a3b,577100246eaf260430bec1da,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-04-22 03:06:12,3effab00c72acca09ed9b1d413832913,5babc24455bd550caa648b6d,False
b13ae41b79573d821bb779c108abc2e6,2019-04-22 13:30:31,3e058e66fa9035d4b90cf6a6f8e4bbaf,5c7ac9c510198f0da25ed153,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-13 09:49:39,f908dc3f4ef69a45e3006f38665a1a4d,5c7d8fcf10198f0da25fbf5e,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-13 16:12:21,2a299cbe009cfe70b09df9e8142a1f4f,5925ea86feabe10c6e0ea620,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-14 00:25:38,a3db208c555c3a3bd16397e577c56787,5a15c3376647de0c71af9877,False
860173ec3479cc1e45fb5a7cd307b0c7,2019-05-14 01:11:09,399bde3016abe8511b64c452922f15ca,5c753b2efeb49c0d2be758f1,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-04-22 16:42:20,02c7be4528e12fa78061b4a40bccaf61,5babc24455bd550caa648c0f,False
88b21ffce5dfedcdd2153174c926a023,2019-04-22 19:09:34,0e0100a1dbf45fd02ba7adfb3554435a,594926988221620c83518e51,False
34bbe34a16e67bd6dcbe666a7b16ea9c,2019-05-14 14:00:12,26d74b79cf0a9801c1c4bc853f26ea84,5488646de4b057e32dc49412,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-14 16:42:28,2a299cbe009cfe70b09df9e8142a1f4f,5925ea86feabe10c6e0ea620,False
b13ae41b79573d821bb779c108abc2e6,2019-05-14 20:24:37,1c6e0b7d6be70eac68adac474c8e4e2e,5c1023fc3695000d68568342,False
ee57e2e31b5fcb20d50a93e1d669aafe,2019-05-14 22:24:50,f7f21ac91464eb433f2d04db11be6e32,59ef5aa91df6f00bf4b3a585,False
b13ae41b79573d821bb779c108abc2e6,2019-04-23 00:28:49,6697af8214b902153ac93eea0d0a92f1,56daeec327683d03d8fa88cd,False
29b1ab59ad3c600fe1c1e1b2c1e280b2,2019-04-23 13:11:54,8e76fea603c51c9f628bb418af6ac82c,5c6404f6a362361efdb93dd8,True
b13ae41b79573d821bb779c108abc2e6,2019-04-23 15:18:02,5fc8a9a0b004782016b81f90a21992ac,579b793f18209a041e16794f,False
93d2692f8a2ffdc951957d564c585b89,2019-04-23 21:40:00,99c5a9f18ac8849ae3eb01f95ebd2467,5c0ab1a52557370dfa4e6545,False
b13ae41b79573d821bb779c108abc2e6,2019-04-24 00:45:08,5308787b8c6d69b5e9e96737d0ca9ef0,5c1101a53695000d6856d335,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-04-24 10:54:38,5f1a99dc4486df4b977444eebe421e17,5becadcb8583710dbb0434df,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-15 12:40:05,181388257937f601a4200cf3f967d477,5cd6bc18a378190daeced97b,False
e2155d3a525bb7d716f450e8bf9b906a,2019-05-15 14:05:35,7d319d344d5e518ab9a05a7f6dd42abf,5c892bd310198f0da2665e34,False
b13ae41b79573d821bb779c108abc2e6,2019-05-15 16:42:18,e896bb9b2969c8e5d19a4f516eb0eca9,5c505593d831434e1ab84394,False
b13ae41b79573d821bb779c108abc2e6,2019-05-15 19:43:02,b1a28266f30f371ff4fc12425c4f522e,5c9d32384e4bc80da0e28261,False
b13ae41b79573d821bb779c108abc2e6,2019-05-15 21:50:19,819d26e819596d85ce92dc1f622dc831,5ac253f44d25a60c12c9f3b8,False
860173ec3479cc1e45fb5a7cd307b0c7,2019-05-15 23:30:27,14a2b81ca468ad72f85f595a0221c54b,5a71da955fd1d10bef6f9c62,False
ced85db729b264ef84939cd8a9a32ffb,2019-05-16 02:53:07,22d40e2f596b40a68583e947d287b38f,55d4dfa0e4b0ce8c0d9705c3,False
b13ae41b79573d821bb779c108abc2e6,2019-05-16 12:57:32,b63fa5429b25e1690c0de63cfd332447,5ca4f1d502b6860ceee18d70,False
97fc441b703a52cc6da8ecd8deefc968,2019-05-16 18:24:19,439ef02e4afb59cad2db6a31199345ac,5b524274c543e50c15c429dc,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-16 21:35:30,32d91980e68693dafc25f0853e8dab9d,5b7c05f33832980cdd725d97,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-05-17 02:57:13,366def6b508f72bf0c110eb7b1eb8cad,5763edf1591668042b103ef4,False
88b21ffce5dfedcdd2153174c926a023,2019-05-17 21:06:35,2cfd5b2ddbb1a59a10ebc614008bd1e1,593feb8a9afbce0c0d97453a,False
b13ae41b79573d821bb779c108abc2e6,2019-05-17 23:39:59,b0c4985dcabef37419149d737d924fde,5910fa870082c30c652a6fdc,False
4edd506d8aa8bebcf364fd99f192d926,2019-05-18 10:28:26,30d2e161aeadc2fda9a2af4a7f0ae200,5c65552fa362361efdba2ff5,True
ca77cae2abed6abb30dcc578a93f5d07,2019-05-18 17:15:03,10f91d565b36be48ae05f381ab59efef,5745dcebe59407038af27f98,False
afadcabd609c7b455a3b2c1334559804,2019-05-18 17:47:24,52caba54b194ff7ab901d3e4b112e6ec,595413503d7e860c68b1d0fe,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-18 19:49:25,b4024756a0b869ff8bfb596893c1a37b,5b05781e78a4100c12321793,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-05-19 00:47:37,14cb3b35f10e209c642861df6b81123d,5b0e8c4adaa7550c12b0aea8,False
f7a3819707dac65f05306cbb141f949e,2019-05-19 12:32:28,4798adca2c8aeb975df958f53a6fdf9b,568fe9f2cacd64043ffe8a5d,False
4794a0c960d490f336846b4475341db8,2019-05-19 21:10:45,ad8a43955fc11d2c6dc2e8c7118adf0b,5891e70bbb98de0c8d61a4e3,False
681d22d072f5e04c84a57cd7d075e083,2019-04-24 12:57:35,a509489ec6e856aae1a9378a0b537169,567159f6b4934b0445e336db,False
b13ae41b79573d821bb779c108abc2e6,2019-04-24 13:37:33,79c02eb2626a39c9bdabbd00bc45ab3a,56c8569245a0fc0446c4e5a9,False
34bbe34a16e67bd6dcbe666a7b16ea9c,2019-04-24 15:54:57,8e675f1985cc795bf18ced20e0a475a5,56d5ea6727683d04423e3cef,False
b13ae41b79573d821bb779c108abc2e6,2019-04-24 22:55:07,52fa8de3466af767589515bea28b3cc1,56daeedc27683d03d8fa8a7e,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-04-25 13:32:35,3effab00c72acca09ed9b1d413832913,5babc24455bd550caa648b6d,False
b13ae41b79573d821bb779c108abc2e6,2019-04-25 18:12:17,dcdd184736f352f6aae393d056162c1e,5cc059110f828a0da6b2cfbf,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-04-25 20:54:29,b67349f269b3f2796934b6046eacc0cb,5a197be3e436ca0c529eb1dd,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-04-26 01:59:51,2f48416e0772b43964da54b99b3c1bc3,5cbde9c97388b90daa96c151,False
e27382bab6f53fefda46e6d77c3b9a1d,2019-04-26 14:19:32,e4e79e69cd860a36296e3f7a10c5b630,57b34086c9dd43042056f225,True
afadcabd609c7b455a3b2c1334559804,2019-04-26 17:43:10,cc05b4ab3524537639d6051fab5a8389,59aeefb8bd19210c048aa3f1,False
651a1efe4fbbbee830bc01b5539f724b,2019-04-26 22:41:10,53245716180f5272bebcef9d30a93c34,5cb108966a2fa40db2595517,False
f7a3819707dac65f05306cbb141f949e,2019-04-26 23:37:58,cb4d8505d6a71481441bc78617151dca,5ace69291aa45e0c03c4e858,False
e2155d3a525bb7d716f450e8bf9b906a,2019-04-27 11:01:22,bfe15d0d7c02715f17043ecea45120bb,5c518d0ed831434e1ab9a8a4,False
2ef329b83eb210c0046832ca56c060da,2019-04-27 14:34:17,5aea64cf8774b8c621abf4f5f60cdf0c,5c65bef9a362361efdba95cd,False
2ef329b83eb210c0046832ca56c060da,2019-04-27 16:44:05,02372cc1ff42a21917a1a2b6445a664a,530e2a49e4b03afffc487a12,False
afadcabd609c7b455a3b2c1334559804,2019-04-27 20:57:13,5e3b28f563892acfad902a756ce55611,57586aa5be0e8b042d273468,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-04-28 00:46:15,8aa5e4297b9047569bd1f3e0f580e262,5cbdeae07388b90daa96c1c9,False
34bbe34a16e67bd6dcbe666a7b16ea9c,2019-04-28 01:16:36,eb5ee3f8b7f658df1a9f2156703e9e33,5488646de4b057e32dc4941a,False
2ef329b83eb210c0046832ca56c060da,2019-04-29 14:49:11,bbd6d42974f808e3e7d376f55c171fac,5c5ee380d831434e1ac146bd,False
35f99e407a2d3050710e10a79087f644,2019-04-29 17:29:42,2fd30e9a0800a826aa25610974502779,5b7b15663832980cdd72191e,False
5480bb01f72bc35c2b3784a3903c6765,2019-04-29 20:06:47,88b2c3a57317f332f0ec00bcfeb610c5,5b3caa3d55aaa50c01859cab,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-04-30 01:15:29,2275e6f700f547f891ca3407ac85a3a8,57e4337a070dfe041f05e80d,False
b13ae41b79573d821bb779c108abc2e6,2019-04-30 02:08:56,ccacd713c219c44da1159b724000e971,56c8568e45a0fc0446c4e4fa,False
f7a3819707dac65f05306cbb141f949e,2019-05-19 21:32:33,ded178381e92983c2606519af4dee1f3,5cd1943cdbf28e0d1fc11c49,False
b13ae41b79573d821bb779c108abc2e6,2019-05-20 00:44:29,ba723b09b9dc139b3006a02da0f17a25,5c5dce67d831434e1ac0b1b5,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-20 11:58:22,2947aeae05e7e114ae8422e2a3bc1468,5b9c15893228160cbe547022,False
b13ae41b79573d821bb779c108abc2e6,2019-05-20 13:30:12,d361844ab3c962246f7b11f3fa8b83f6,56c8569645a0fc0446c4e65a,False
0d467468c1f5396431052ec65da6e0fc,2019-05-20 13:56:55,899af40abcdd0e387156c8881f319a10,5a8c688d67ff7f0c9a638b1a,False
b13ae41b79573d821bb779c108abc2e6,2019-05-20 19:36:34,c882d833a6476ae773f157b614f4ff72,597a45fc3060f30c92f345d0,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-05-21 18:48:41,e9c2d65bae9eae3cf3ee0c89e3080dee,5cdafca30b7f5a0d2fe49976,False
88b21ffce5dfedcdd2153174c926a023,2019-05-21 20:19:20,855765854a1382491ab97eb28139efcf,56df2ec17cf0bf04470ff092,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-21 22:05:33,51edd40f238a8dc1ec3bb7fb1be99e8f,5c9932c71b27e10d3927b3c5,False
b13ae41b79573d821bb779c108abc2e6,2019-05-22 16:20:56,dcdd184736f352f6aae393d056162c1e,5cc059110f828a0da6b2cfbf,False
afadcabd609c7b455a3b2c1334559804,2019-05-22 17:22:07,5e3b28f563892acfad902a756ce55611,57586aa5be0e8b042d273468,False
651a1efe4fbbbee830bc01b5539f724b,2019-05-23 10:48:55,7d6052812da3e9e6abfe878883799ae4,59791f3188e32e0c97ce7254,False
b13ae41b79573d821bb779c108abc2e6,2019-05-23 14:33:01,b63fa5429b25e1690c0de63cfd332447,5ca4f1d502b6860ceee18d70,False
34bbe34a16e67bd6dcbe666a7b16ea9c,2019-05-23 23:53:32,3dc4a5db0e862fcd7a29d40be3034aaa,5c63d295a362361efdb923f2,False
2a4a70eff994442a7a2a535ead947efd,2019-05-24 00:38:18,b4ab920170b6ffbdf5f9ee40842af4bb,59b355a7518bec0c91c769a1,False
29b1ab59ad3c600fe1c1e1b2c1e280b2,2019-05-24 11:16:52,368b416f868587cb1130696aa7bd0c4c,5c742f54993b2f0db56eea44,True
907c3055abe7ab6543f85a60ab1d6f5d,2019-04-30 17:31:06,ee45a8eb394546add7aab70747c3961b,592716cf886b4b0c785eee5a,False
b13ae41b79573d821bb779c108abc2e6,2019-04-30 19:41:30,69b900fb40bb888b8829623d1dda070e,5cc891ff0005810d3cb04462,False
88b21ffce5dfedcdd2153174c926a023,2019-05-01 14:53:30,37ad973318eb88fe800c44ea6e838ebb,56df2ecf7cf0bf04470ff328,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-01 15:42:03,cd1dae83903ff84bddf16ab187a762e1,5bc641256119290ce0f63f21,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-05-01 20:06:18,249ac5af659338cd442510b874c17f2e,5be0ad495bdeb40dbf00718e,False
681d22d072f5e04c84a57cd7d075e083,2019-05-01 20:19:15,03ae2d6a188827f33a8e6a1a2a2098b4,567159f7b4934b0445e33719,False
