condo_id,creation_date,deleted
ec6d6437789042a8bcebebd0cefcda5b,2019-04-17 12:08:26,False
ca77cae2abed6abb30dcc578a93f5d07,2019-04-17 14:52:05,False
5480bb01f72bc35c2b3784a3903c6765,2019-04-17 17:12:20,False
d30ff6388978d591a8b25be230954e9c,2019-04-17 18:03:29,False
e27382bab6f53fefda46e6d77c3b9a1d,2019-04-17 18:44:44,False
ec6d6437789042a8bcebebd0cefcda5b,2019-04-17 18:49:19,False
b280234afd076f9ac506fe5c5856dddd,2019-04-17 19:11:17,False
0532cb1ce885e88c759d0bd81ed1ee1f,2019-04-17 20:49:10,False
97fc441b703a52cc6da8ecd8deefc968,2019-04-18 14:00:35,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-17 20:03:10,False
f108fa4bbeac47375b02a1d77a86bded,2019-05-17 20:22:19,False
e27382bab6f53fefda46e6d77c3b9a1d,2019-05-17 20:49:03,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-18 23:29:48,True
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-19 01:44:35,False
ca77cae2abed6abb30dcc578a93f5d07,2019-05-20 12:57:33,False
8434a219accdeed13cc5b27c75f3d359,2019-05-20 14:58:16,False
93d2692f8a2ffdc951957d564c585b89,2019-05-20 17:53:04,False
2a8dcceb4ef5796fb6a4d94a73873ef4,2019-05-20 17:59:57,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-20 18:47:47,False
3a3e22b7162693e31a93656b2b053141,2019-05-21 01:15:20,False
97fc441b703a52cc6da8ecd8deefc968,2019-05-21 16:14:46,False
063036138dbf1b9d754ed9095eca5f82,2019-05-21 16:40:40,False
71db9270b095c66bbcb144dc3f270ab3,2019-05-21 17:15:45,False
2a4a70eff994442a7a2a535ead947efd,2019-05-21 18:57:35,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-05-22 02:22:09,False
35f99e407a2d3050710e10a79087f644,2019-05-22 13:45:09,False
2534a583147cbd297bd6032632295ed7,2019-05-22 14:36:08,False
88b21ffce5dfedcdd2153174c926a023,2019-04-18 18:00:59,False
918765aa5eb0192bf0d6acd49fac0f73,2019-04-18 18:16:11,False
063036138dbf1b9d754ed9095eca5f82,2019-04-18 19:09:42,False
2534a583147cbd297bd6032632295ed7,2019-04-18 21:34:56,False
69e9119bc7fd0af285f13b962b001c3b,2019-04-18 23:24:05,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-04-20 16:18:43,False
2534a583147cbd297bd6032632295ed7,2019-04-21 21:59:42,False
0532cb1ce885e88c759d0bd81ed1ee1f,2019-04-22 12:06:04,False
ec6d6437789042a8bcebebd0cefcda5b,2019-05-22 19:23:41,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-22 20:38:57,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-22 21:00:03,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-22 22:02:16,False
93d2692f8a2ffdc951957d564c585b89,2019-05-23 00:58:32,False
93d2692f8a2ffdc951957d564c585b89,2019-05-23 01:47:40,False
ec6d6437789042a8bcebebd0cefcda5b,2019-05-23 14:30:43,False
063036138dbf1b9d754ed9095eca5f82,2019-05-23 14:41:02,False
f7a3819707dac65f05306cbb141f949e,2019-05-23 15:37:53,False
e2155d3a525bb7d716f450e8bf9b906a,2019-05-23 20:11:46,False
ec6d6437789042a8bcebebd0cefcda5b,2019-04-23 11:45:02,False
e2155d3a525bb7d716f450e8bf9b906a,2019-04-23 17:31:14,False
2a8dcceb4ef5796fb6a4d94a73873ef4,2019-04-23 19:38:56,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-04-23 22:07:34,False
e27382bab6f53fefda46e6d77c3b9a1d,2019-05-23 21:00:27,False
88b21ffce5dfedcdd2153174c926a023,2019-05-24 02:44:12,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-24 13:45:16,False
2ef329b83eb210c0046832ca56c060da,2019-05-24 16:48:06,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-05-24 17:33:57,False
ec6d6437789042a8bcebebd0cefcda5b,2019-05-24 19:30:14,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-05-24 19:41:10,False
2ef329b83eb210c0046832ca56c060da,2019-05-25 00:37:25,False
e2155d3a525bb7d716f450e8bf9b906a,2019-05-25 16:48:28,False
88b21ffce5dfedcdd2153174c926a023,2019-05-25 18:17:10,False
eeb0b9848fccfbb692f96c67248b8b8c,2019-05-27 16:44:14,False
8434a219accdeed13cc5b27c75f3d359,2019-05-27 17:57:24,False
8434a219accdeed13cc5b27c75f3d359,2019-04-24 13:23:55,False
2a8dcceb4ef5796fb6a4d94a73873ef4,2019-04-24 17:45:35,False
eeb0b9848fccfbb692f96c67248b8b8c,2019-04-24 19:10:44,False
ec6d6437789042a8bcebebd0cefcda5b,2019-04-24 19:58:02,False
fdf92b505f689d87b22cede57b547c60,2019-04-25 09:43:03,False
71db9270b095c66bbcb144dc3f270ab3,2019-04-25 12:15:26,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-04-25 12:47:56,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-04-25 15:09:05,False
e2155d3a525bb7d716f450e8bf9b906a,2019-04-25 16:30:58,False
d8cdd16920529c13d7a5753bdda6df0f,2019-04-26 12:21:03,False
ee57e2e31b5fcb20d50a93e1d669aafe,2019-04-26 14:52:39,False
88b21ffce5dfedcdd2153174c926a023,2019-04-26 14:55:04,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-04-26 22:24:53,False
69e9119bc7fd0af285f13b962b001c3b,2019-04-27 23:46:53,False
e2155d3a525bb7d716f450e8bf9b906a,2019-05-27 18:52:52,False
063036138dbf1b9d754ed9095eca5f82,2019-05-27 20:46:27,False
2a4a70eff994442a7a2a535ead947efd,2019-05-28 13:00:48,False
88b21ffce5dfedcdd2153174c926a023,2019-05-28 15:27:53,False
2a8dcceb4ef5796fb6a4d94a73873ef4,2019-05-28 18:15:20,False
88b21ffce5dfedcdd2153174c926a023,2019-05-29 01:22:03,False
f9d9287190d84ae6828d675dd7274506,2019-05-29 11:35:38,False
f108fa4bbeac47375b02a1d77a86bded,2019-04-29 11:32:25,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-04-29 18:59:07,False
ec6d6437789042a8bcebebd0cefcda5b,2019-04-30 13:37:45,False
2a4a70eff994442a7a2a535ead947efd,2019-05-29 14:35:30,False
c12e209c43492438b1cc809da2c28b99,2019-05-29 16:19:33,False
d30ff6388978d591a8b25be230954e9c,2019-04-16 13:15:00,False
ec6d6437789042a8bcebebd0cefcda5b,2019-04-16 13:54:49,False
ca77cae2abed6abb30dcc578a93f5d07,2019-04-16 16:37:18,False
97fc441b703a52cc6da8ecd8deefc968,2019-04-16 18:24:59,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-04-16 18:55:22,False
4794a0c960d490f336846b4475341db8,2019-05-16 14:36:55,False
8434a219accdeed13cc5b27c75f3d359,2019-05-16 15:04:03,False
93d2692f8a2ffdc951957d564c585b89,2019-05-16 15:41:53,False
0d467468c1f5396431052ec65da6e0fc,2019-05-16 19:37:01,False
ee57e2e31b5fcb20d50a93e1d669aafe,2019-05-16 20:01:59,False
3a3e22b7162693e31a93656b2b053141,2019-05-17 00:44:38,False
4794a0c960d490f336846b4475341db8,2019-04-17 11:42:03,False
ebcaaf2aa2c1108fbe0032da368a6ef3,2019-04-17 12:13:52,False
e2155d3a525bb7d716f450e8bf9b906a,2019-04-17 13:45:30,False
ca77cae2abed6abb30dcc578a93f5d07,2019-04-17 17:20:05,False
93d2692f8a2ffdc951957d564c585b89,2019-04-17 18:09:26,False
ca77cae2abed6abb30dcc578a93f5d07,2019-05-17 14:06:43,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-17 15:44:11,False
6edc6429153c6ce87c6319dc929f0adc,2019-05-17 18:53:09,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-05-17 19:28:18,False
ca77cae2abed6abb30dcc578a93f5d07,2019-05-17 20:13:46,False
2a4a70eff994442a7a2a535ead947efd,2019-05-17 20:38:59,False
2a4a70eff994442a7a2a535ead947efd,2019-05-18 15:30:09,False
6edc6429153c6ce87c6319dc929f0adc,2019-05-20 11:18:17,False
13a1bab69d1b5e8972d4573166e16da7,2019-05-20 15:35:03,False
ec6d6437789042a8bcebebd0cefcda5b,2019-05-20 19:54:26,False
88b21ffce5dfedcdd2153174c926a023,2019-05-20 21:57:52,False
13a1bab69d1b5e8972d4573166e16da7,2019-05-21 13:12:02,False
860173ec3479cc1e45fb5a7cd307b0c7,2019-05-21 13:58:15,False
3e00766e05feb88aa3de3876b6d6e620,2019-05-21 15:37:26,False
2616391acee164c96bbda678b8c531ed,2019-05-22 14:06:25,False
6edc6429153c6ce87c6319dc929f0adc,2019-05-22 14:39:52,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-22 16:14:58,False
93d2692f8a2ffdc951957d564c585b89,2019-05-22 16:54:48,False
d0ac4fc24f8515dc21b984d716cc804a,2019-04-17 18:39:54,False
2a8dcceb4ef5796fb6a4d94a73873ef4,2019-04-17 18:47:13,False
f7a3819707dac65f05306cbb141f949e,2019-04-17 18:49:59,False
ec6d6437789042a8bcebebd0cefcda5b,2019-04-18 11:44:33,False
ee57e2e31b5fcb20d50a93e1d669aafe,2019-04-18 13:00:49,False
3e00766e05feb88aa3de3876b6d6e620,2019-04-18 15:17:29,False
ec6d6437789042a8bcebebd0cefcda5b,2019-04-18 19:48:59,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-04-19 11:15:58,False
681d22d072f5e04c84a57cd7d075e083,2019-04-19 18:22:00,False
0532cb1ce885e88c759d0bd81ed1ee1f,2019-05-22 20:11:44,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-22 20:52:11,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-22 21:03:02,False
4edd506d8aa8bebcf364fd99f192d926,2019-05-23 00:00:19,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-05-23 01:29:26,False
ec6d6437789042a8bcebebd0cefcda5b,2019-05-23 13:32:57,False
97fc441b703a52cc6da8ecd8deefc968,2019-04-22 13:44:54,True
3e00766e05feb88aa3de3876b6d6e620,2019-04-22 15:01:04,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-04-22 18:00:41,False
0532cb1ce885e88c759d0bd81ed1ee1f,2019-04-22 18:47:03,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-04-22 19:24:01,False
5480bb01f72bc35c2b3784a3903c6765,2019-04-22 20:37:45,False
8434a219accdeed13cc5b27c75f3d359,2019-04-22 21:39:22,False
97fc441b703a52cc6da8ecd8deefc968,2019-04-22 21:48:09,False
f7a3819707dac65f05306cbb141f949e,2019-04-23 12:36:53,False
ec6d6437789042a8bcebebd0cefcda5b,2019-04-23 17:39:47,False
13a1bab69d1b5e8972d4573166e16da7,2019-04-23 18:36:45,False
ec6d6437789042a8bcebebd0cefcda5b,2019-04-23 19:43:47,False
2a8dcceb4ef5796fb6a4d94a73873ef4,2019-04-23 20:19:29,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-04-23 20:41:18,False
13a1bab69d1b5e8972d4573166e16da7,2019-04-23 21:10:54,False
ec6d6437789042a8bcebebd0cefcda5b,2019-04-24 13:18:36,False
eeb0b9848fccfbb692f96c67248b8b8c,2019-05-23 20:19:37,False
88b21ffce5dfedcdd2153174c926a023,2019-05-24 01:33:04,False
f108fa4bbeac47375b02a1d77a86bded,2019-05-24 19:30:26,False
3ff19c00fb0de207aea1242d4b3d4cec,2019-05-25 18:16:39,False
ec6d6437789042a8bcebebd0cefcda5b,2019-05-27 14:10:00,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-27 21:42:05,False
d8cdd16920529c13d7a5753bdda6df0f,2019-05-28 12:52:35,False
8434a219accdeed13cc5b27c75f3d359,2019-05-28 13:16:39,False
ec6d6437789042a8bcebebd0cefcda5b,2019-05-28 14:32:46,False
2a4a70eff994442a7a2a535ead947efd,2019-05-28 16:26:26,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-04-24 17:57:32,False
f9d9287190d84ae6828d675dd7274506,2019-04-25 13:18:16,True
93d2692f8a2ffdc951957d564c585b89,2019-04-25 15:05:10,False
ec6d6437789042a8bcebebd0cefcda5b,2019-04-25 17:18:33,False
860173ec3479cc1e45fb5a7cd307b0c7,2019-04-25 21:03:35,False
0532cb1ce885e88c759d0bd81ed1ee1f,2019-04-25 21:15:46,False
918765aa5eb0192bf0d6acd49fac0f73,2019-04-26 14:05:04,False
f9d9287190d84ae6828d675dd7274506,2019-04-26 14:12:28,True
2a8dcceb4ef5796fb6a4d94a73873ef4,2019-05-28 18:13:05,True
ec6d6437789042a8bcebebd0cefcda5b,2019-04-26 14:55:14,False
f7a3819707dac65f05306cbb141f949e,2019-04-26 15:55:55,False
2a4a70eff994442a7a2a535ead947efd,2019-04-26 17:07:18,False
13a1bab69d1b5e8972d4573166e16da7,2019-04-26 19:45:34,False
e27382bab6f53fefda46e6d77c3b9a1d,2019-04-26 21:51:34,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-04-27 13:32:08,False
97fc441b703a52cc6da8ecd8deefc968,2019-04-28 14:35:15,False
063036138dbf1b9d754ed9095eca5f82,2019-04-29 17:33:03,True
eeb0b9848fccfbb692f96c67248b8b8c,2019-05-30 01:18:13,False
93d2692f8a2ffdc951957d564c585b89,2019-05-30 14:44:22,False
88b21ffce5dfedcdd2153174c926a023,2019-05-30 21:05:10,False
88b21ffce5dfedcdd2153174c926a023,2019-05-30 23:33:38,False
651a1efe4fbbbee830bc01b5539f724b,2019-05-31 00:23:32,False
ee57e2e31b5fcb20d50a93e1d669aafe,2019-05-31 15:44:52,False
d30ff6388978d591a8b25be230954e9c,2019-05-31 19:31:38,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-31 20:30:35,False
88b21ffce5dfedcdd2153174c926a023,2019-06-01 11:46:01,True
fdf92b505f689d87b22cede57b547c60,2019-06-02 13:57:46,False
d31b6b617b158d08cf8ebac8806f2425,2019-06-02 20:09:33,False
93d2692f8a2ffdc951957d564c585b89,2019-06-03 12:53:07,False
8434a219accdeed13cc5b27c75f3d359,2019-06-03 13:34:21,False
c5104d313d55de86db848a34c8966939,2019-06-03 16:20:29,False
4adb7c1ea3b7f9c92be2f5e2e9094fed,2019-06-03 17:54:25,False
d31b6b617b158d08cf8ebac8806f2425,2019-06-03 18:42:43,False
13a1bab69d1b5e8972d4573166e16da7,2019-06-03 19:25:29,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-06-03 19:43:38,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-04-30 18:17:47,False
35f99e407a2d3050710e10a79087f644,2019-05-01 14:10:14,False
69e9119bc7fd0af285f13b962b001c3b,2019-05-01 17:45:47,True
9fb7ccac4996b8d8d84291fbd9304d4e,2019-05-02 12:32:34,False
2a4a70eff994442a7a2a535ead947efd,2019-05-02 13:43:08,False
0532cb1ce885e88c759d0bd81ed1ee1f,2019-05-02 14:42:56,False
918765aa5eb0192bf0d6acd49fac0f73,2019-05-02 15:14:48,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-02 15:47:00,False
8434a219accdeed13cc5b27c75f3d359,2019-05-02 17:45:44,False
e2155d3a525bb7d716f450e8bf9b906a,2019-05-02 18:11:09,False
e2155d3a525bb7d716f450e8bf9b906a,2019-05-02 18:37:24,False
ca77cae2abed6abb30dcc578a93f5d07,2019-05-03 12:34:28,False
2534a583147cbd297bd6032632295ed7,2019-05-03 14:07:23,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-03 15:05:30,False
918765aa5eb0192bf0d6acd49fac0f73,2019-05-03 17:16:38,False
751271fe2e4cc389ec3e520b26e271f1,2019-05-03 20:17:01,False
d30ff6388978d591a8b25be230954e9c,2019-05-03 20:32:36,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-05-03 23:17:55,False
8434a219accdeed13cc5b27c75f3d359,2019-05-04 04:29:17,False
e2155d3a525bb7d716f450e8bf9b906a,2019-05-04 13:19:34,False
2534a583147cbd297bd6032632295ed7,2019-05-04 18:45:55,False
fdf92b505f689d87b22cede57b547c60,2019-05-04 19:51:50,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-05-05 16:57:25,False
35f99e407a2d3050710e10a79087f644,2019-05-06 12:39:54,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-06 14:00:52,False
0eeed7c66261c418ab629f1d2501283b,2019-06-04 11:22:58,False
e2155d3a525bb7d716f450e8bf9b906a,2019-06-04 18:09:01,False
eeb0b9848fccfbb692f96c67248b8b8c,2019-06-04 20:17:45,False
751271fe2e4cc389ec3e520b26e271f1,2019-06-04 20:59:57,False
98b18f90767c1740e7473fd5dfac5889,2019-06-04 21:14:41,False
ca77cae2abed6abb30dcc578a93f5d07,2019-06-05 12:11:30,False
6edc6429153c6ce87c6319dc929f0adc,2019-06-05 12:27:44,False
2a8dcceb4ef5796fb6a4d94a73873ef4,2019-06-05 12:52:47,True
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-06 14:26:32,False
2a8dcceb4ef5796fb6a4d94a73873ef4,2019-05-06 15:06:01,True
751271fe2e4cc389ec3e520b26e271f1,2019-05-06 18:39:26,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-05-06 19:57:49,False
f108fa4bbeac47375b02a1d77a86bded,2019-05-06 20:41:26,False
2ef329b83eb210c0046832ca56c060da,2019-05-07 01:07:19,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-07 11:56:04,False
ec6d6437789042a8bcebebd0cefcda5b,2019-05-07 13:51:32,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-07 16:32:26,False
0eeed7c66261c418ab629f1d2501283b,2019-05-07 21:07:39,False
ebcaaf2aa2c1108fbe0032da368a6ef3,2019-05-07 22:28:02,False
5ccd57dda029777e842e7d9bb44ec09c,2019-05-08 13:14:37,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-08 16:22:04,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-05-08 22:51:18,False
2534a583147cbd297bd6032632295ed7,2019-05-09 11:56:26,False
2a8dcceb4ef5796fb6a4d94a73873ef4,2019-06-05 18:49:32,False
93d2692f8a2ffdc951957d564c585b89,2019-06-05 20:32:38,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-06-06 03:00:47,False
ca77cae2abed6abb30dcc578a93f5d07,2019-06-06 14:08:33,False
88b21ffce5dfedcdd2153174c926a023,2019-06-06 21:30:39,False
0532cb1ce885e88c759d0bd81ed1ee1f,2019-06-07 12:07:30,False
f108fa4bbeac47375b02a1d77a86bded,2019-06-07 12:27:40,False
93d2692f8a2ffdc951957d564c585b89,2019-06-07 12:55:19,False
2ef329b83eb210c0046832ca56c060da,2019-06-07 15:37:52,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-06-07 15:55:47,True
063036138dbf1b9d754ed9095eca5f82,2019-06-07 18:36:50,False
ec6d6437789042a8bcebebd0cefcda5b,2019-06-07 19:10:51,False
8434a219accdeed13cc5b27c75f3d359,2019-06-10 01:09:51,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-06-10 13:39:20,False
f108fa4bbeac47375b02a1d77a86bded,2019-06-10 13:58:07,False
3a3e22b7162693e31a93656b2b053141,2019-06-10 15:23:06,False
13a1bab69d1b5e8972d4573166e16da7,2019-05-09 18:48:51,False
93d2692f8a2ffdc951957d564c585b89,2019-05-09 20:49:24,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-05-10 13:30:57,False
ca77cae2abed6abb30dcc578a93f5d07,2019-05-10 18:32:41,False
e2155d3a525bb7d716f450e8bf9b906a,2019-05-10 19:23:53,False
2534a583147cbd297bd6032632295ed7,2019-06-10 18:25:55,False
ec6d6437789042a8bcebebd0cefcda5b,2019-06-10 19:37:09,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-06-11 11:24:32,True
eeb0b9848fccfbb692f96c67248b8b8c,2019-06-11 13:00:25,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-06-11 17:47:34,False
6edc6429153c6ce87c6319dc929f0adc,2019-04-29 18:31:55,False
e2155d3a525bb7d716f450e8bf9b906a,2019-04-29 20:45:30,False
e2155d3a525bb7d716f450e8bf9b906a,2019-04-29 21:17:18,False
e2155d3a525bb7d716f450e8bf9b906a,2019-04-29 23:58:07,False
ec6d6437789042a8bcebebd0cefcda5b,2019-04-30 14:01:45,False
9fb7ccac4996b8d8d84291fbd9304d4e,2019-05-29 12:04:39,False
eeb0b9848fccfbb692f96c67248b8b8c,2019-05-29 14:55:05,False
2616391acee164c96bbda678b8c531ed,2019-05-29 19:36:08,False
71db9270b095c66bbcb144dc3f270ab3,2019-05-29 20:09:54,False
2616391acee164c96bbda678b8c531ed,2019-05-30 10:49:25,False
8434a219accdeed13cc5b27c75f3d359,2019-05-30 12:01:41,False
0eeed7c66261c418ab629f1d2501283b,2019-05-30 14:41:40,False
3e00766e05feb88aa3de3876b6d6e620,2019-05-30 15:03:42,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-05-30 16:20:32,False
2a8dcceb4ef5796fb6a4d94a73873ef4,2019-05-30 18:46:12,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-30 20:39:13,False
681d22d072f5e04c84a57cd7d075e083,2019-05-31 16:03:56,False
8434a219accdeed13cc5b27c75f3d359,2019-05-31 16:13:00,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-31 18:17:01,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-31 19:27:49,False
93d2692f8a2ffdc951957d564c585b89,2019-05-31 19:58:04,False
88b21ffce5dfedcdd2153174c926a023,2019-05-31 20:45:15,False
063036138dbf1b9d754ed9095eca5f82,2019-05-31 21:37:35,False
ee57e2e31b5fcb20d50a93e1d669aafe,2019-06-01 01:04:45,False
88b21ffce5dfedcdd2153174c926a023,2019-06-01 16:06:07,False
3a3e22b7162693e31a93656b2b053141,2019-06-01 17:06:59,False
0eeed7c66261c418ab629f1d2501283b,2019-06-02 22:04:07,False
6edc6429153c6ce87c6319dc929f0adc,2019-06-03 16:19:31,False
ec6d6437789042a8bcebebd0cefcda5b,2019-06-03 16:33:12,False
e2155d3a525bb7d716f450e8bf9b906a,2019-06-03 16:52:44,False
98b18f90767c1740e7473fd5dfac5889,2019-06-03 18:43:24,False
6edc6429153c6ce87c6319dc929f0adc,2019-05-01 12:13:46,False
ced85db729b264ef84939cd8a9a32ffb,2019-05-02 12:29:32,False
918765aa5eb0192bf0d6acd49fac0f73,2019-05-02 15:19:02,False
ec6d6437789042a8bcebebd0cefcda5b,2019-05-02 16:14:10,False
ca77cae2abed6abb30dcc578a93f5d07,2019-05-02 16:58:38,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-02 17:19:15,False
0532cb1ce885e88c759d0bd81ed1ee1f,2019-05-02 18:56:11,False
93d2692f8a2ffdc951957d564c585b89,2019-05-02 20:46:20,False
97fc441b703a52cc6da8ecd8deefc968,2019-05-03 12:38:54,False
2a8dcceb4ef5796fb6a4d94a73873ef4,2019-05-03 14:09:10,False
f7a3819707dac65f05306cbb141f949e,2019-05-03 16:23:39,False
d30ff6388978d591a8b25be230954e9c,2019-05-03 18:48:05,False
751271fe2e4cc389ec3e520b26e271f1,2019-05-03 20:25:18,False
2a8dcceb4ef5796fb6a4d94a73873ef4,2019-05-03 20:50:58,False
918765aa5eb0192bf0d6acd49fac0f73,2019-05-04 00:14:53,False
8a39ac7b46399aac1d2df9900043ebb1,2019-05-04 12:22:24,False
2534a583147cbd297bd6032632295ed7,2019-05-04 18:03:14,False
f7a3819707dac65f05306cbb141f949e,2019-05-04 19:18:05,False
35f99e407a2d3050710e10a79087f644,2019-06-03 22:09:36,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-06-04 00:22:47,False
ec6d6437789042a8bcebebd0cefcda5b,2019-06-04 13:00:00,False
d30ff6388978d591a8b25be230954e9c,2019-06-04 18:42:03,False
c12e209c43492438b1cc809da2c28b99,2019-06-04 21:12:36,False
8434a219accdeed13cc5b27c75f3d359,2019-06-05 15:15:41,False
e27382bab6f53fefda46e6d77c3b9a1d,2019-06-05 17:00:07,False
4adb7c1ea3b7f9c92be2f5e2e9094fed,2019-05-06 12:23:58,False
0532cb1ce885e88c759d0bd81ed1ee1f,2019-05-06 12:57:42,False
ca77cae2abed6abb30dcc578a93f5d07,2019-05-06 13:28:46,False
2a8dcceb4ef5796fb6a4d94a73873ef4,2019-05-06 15:01:14,False
2a8dcceb4ef5796fb6a4d94a73873ef4,2019-05-06 15:08:17,False
afadcabd609c7b455a3b2c1334559804,2019-05-06 17:32:06,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-05-06 18:25:00,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-05-07 13:46:24,False
13a1bab69d1b5e8972d4573166e16da7,2019-05-07 22:04:09,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-05-07 22:22:02,False
ec6d6437789042a8bcebebd0cefcda5b,2019-05-08 12:03:02,False
3a3e22b7162693e31a93656b2b053141,2019-05-08 14:47:16,False
ec6d6437789042a8bcebebd0cefcda5b,2019-05-08 15:49:13,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-08 22:27:04,False
8434a219accdeed13cc5b27c75f3d359,2019-05-09 13:22:24,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-09 14:11:26,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-09 15:10:12,False
88b21ffce5dfedcdd2153174c926a023,2019-06-05 20:24:46,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-06-05 21:15:23,False
d30ff6388978d591a8b25be230954e9c,2019-06-06 12:38:28,False
0532cb1ce885e88c759d0bd81ed1ee1f,2019-06-06 14:21:07,False
e2155d3a525bb7d716f450e8bf9b906a,2019-06-06 19:46:42,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-06-06 22:23:59,False
0532cb1ce885e88c759d0bd81ed1ee1f,2019-06-07 12:15:11,False
ec6d6437789042a8bcebebd0cefcda5b,2019-06-07 12:50:17,False
751271fe2e4cc389ec3e520b26e271f1,2019-06-07 14:42:16,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-06-07 18:41:54,False
0eeed7c66261c418ab629f1d2501283b,2019-06-07 20:20:56,False
88b21ffce5dfedcdd2153174c926a023,2019-06-07 20:41:34,False
860173ec3479cc1e45fb5a7cd307b0c7,2019-06-07 22:26:31,False
0eeed7c66261c418ab629f1d2501283b,2019-06-08 12:25:22,False
d31b6b617b158d08cf8ebac8806f2425,2019-06-09 20:01:15,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-06-10 13:46:20,False
ca77cae2abed6abb30dcc578a93f5d07,2019-05-09 19:44:43,False
3ff19c00fb0de207aea1242d4b3d4cec,2019-05-09 20:19:09,False
2a4a70eff994442a7a2a535ead947efd,2019-05-10 11:38:28,False
ec6d6437789042a8bcebebd0cefcda5b,2019-06-11 19:44:28,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-06-11 21:05:44,False
3ff19c00fb0de207aea1242d4b3d4cec,2019-05-10 21:32:43,False
f7a3819707dac65f05306cbb141f949e,2019-05-11 13:38:37,False
e2155d3a525bb7d716f450e8bf9b906a,2019-05-11 16:33:26,False
b280234afd076f9ac506fe5c5856dddd,2019-05-11 23:07:20,False
b280234afd076f9ac506fe5c5856dddd,2019-05-12 01:43:50,False
b280234afd076f9ac506fe5c5856dddd,2019-05-12 12:55:07,False
b280234afd076f9ac506fe5c5856dddd,2019-05-13 11:54:25,False
f108fa4bbeac47375b02a1d77a86bded,2019-05-13 12:24:50,False
