condo_id,creation_date,creator,deleted
4794a0c960d490f336846b4475341db8,2019-05-19 16:18:43,d382c8709189ebce2fc552229bc5b896,False
8434a219accdeed13cc5b27c75f3d359,2019-05-19 17:02:40,e99e4ff1daa422fdff375260b23e4d0c,False
f108fa4bbeac47375b02a1d77a86bded,2019-05-19 20:30:39,fd2ccc20054a5941e727705456e8419b,False
88b21ffce5dfedcdd2153174c926a023,2019-05-19 21:11:37,6802c84f7cb77be4efe6ae0a490f9c13,False
88b21ffce5dfedcdd2153174c926a023,2019-05-19 22:33:15,31bdc3fcf29694f03772f5b97c313367,False
34bbe34a16e67bd6dcbe666a7b16ea9c,2019-05-20 02:22:13,09f4c5b8f5786831bcc5c6de89deeae1,False
b13ae41b79573d821bb779c108abc2e6,2019-05-20 05:58:01,8f6cea227dc125cbbd384c954446bbe2,False
3ff19c00fb0de207aea1242d4b3d4cec,2019-05-20 14:53:17,4d15ee52882c333d0b8cc98941cb1957,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-20 15:23:08,18c037bd96bce9f902e4e18e114d2745,False
f7a3819707dac65f05306cbb141f949e,2019-05-20 17:46:22,71db8a62f9b6610b4811dafa938b6b64,False
15889a7b3952186e36c36943fbe0ff9e,2019-05-20 21:10:55,cb16e70cfd0fe2e4694e8f257f89de51,False
afadcabd609c7b455a3b2c1334559804,2019-05-20 21:22:59,6ed9c1ddf9af385d6bd9867cd8408d45,False
ca77cae2abed6abb30dcc578a93f5d07,2019-05-20 23:19:56,1eb76ee85075adbc86027e0e3a932918,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-05-25 03:12:15,ebb62780508195282a81800915f6a7e9,False
f9d9287190d84ae6828d675dd7274506,2019-05-26 00:02:49,9f400b4c7ef8c501c2bb9962290fde6c,False
b13ae41b79573d821bb779c108abc2e6,2019-05-26 03:38:54,cb81dfe938f9b41c14281d4e455f2c9b,False
918765aa5eb0192bf0d6acd49fac0f73,2019-05-26 05:31:14,9876f5ed75db0d981fd2c78053ab4fe6,False
918765aa5eb0192bf0d6acd49fac0f73,2019-05-26 13:42:53,53c663005b16556954399d425440a0c9,False
751271fe2e4cc389ec3e520b26e271f1,2019-05-26 14:58:16,40c559a76cb069c282c1a50881506cdf,False
918765aa5eb0192bf0d6acd49fac0f73,2019-05-26 17:46:00,d25219455e25f16a5c0af8e51874655c,False
88b21ffce5dfedcdd2153174c926a023,2019-05-26 21:41:33,4d3a3e7886bc4785976e46bd3ef84934,False
751271fe2e4cc389ec3e520b26e271f1,2019-05-27 03:40:56,40c559a76cb069c282c1a50881506cdf,False
751271fe2e4cc389ec3e520b26e271f1,2019-05-27 09:07:09,40c559a76cb069c282c1a50881506cdf,False
751271fe2e4cc389ec3e520b26e271f1,2019-05-27 11:15:44,40c559a76cb069c282c1a50881506cdf,False
b13ae41b79573d821bb779c108abc2e6,2019-05-27 11:37:03,c45656fb184e3347833b816e253067a0,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-05-27 12:41:23,1ecd1f798d140d6b2f5acadf0478fc48,False
f7a3819707dac65f05306cbb141f949e,2019-05-27 14:09:00,6c9ac740259aa981c2448183655da9b8,False
93d2692f8a2ffdc951957d564c585b89,2019-05-27 17:16:46,1a5324aaeb1165bc1a84134138b6dd20,False
3ff19c00fb0de207aea1242d4b3d4cec,2019-05-27 19:44:00,4d15ee52882c333d0b8cc98941cb1957,False
8434a219accdeed13cc5b27c75f3d359,2019-05-27 20:14:35,0566a9ee07a9ee5236f9518676285206,False
f7a3819707dac65f05306cbb141f949e,2019-05-20 23:30:38,58474339e6f6537fb70d042d99b2136c,False
71db9270b095c66bbcb144dc3f270ab3,2019-05-21 02:26:42,7508a08bb93f69fd7b2a0ef23dccc841,False
d30ff6388978d591a8b25be230954e9c,2019-05-21 09:52:12,0c52bf0ba64cb1c629496e53e461474b,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-21 11:11:33,2558ec18dc6badc7b06aecc9cc316a01,False
88b21ffce5dfedcdd2153174c926a023,2019-05-21 14:13:17,6802c84f7cb77be4efe6ae0a490f9c13,False
3ff19c00fb0de207aea1242d4b3d4cec,2019-05-21 15:49:59,4d15ee52882c333d0b8cc98941cb1957,False
918765aa5eb0192bf0d6acd49fac0f73,2019-05-21 17:51:25,9876f5ed75db0d981fd2c78053ab4fe6,False
b13ae41b79573d821bb779c108abc2e6,2019-05-21 18:36:06,fbcb75245832f3a426e7a026f51f6cf1,False
8434a219accdeed13cc5b27c75f3d359,2019-06-06 11:24:23,de04399ae68b9567152cdb00b9d2fbeb,False
651a1efe4fbbbee830bc01b5539f724b,2019-06-06 12:42:25,669206c5c87d93fb2cec5321f4ccc061,False
88b21ffce5dfedcdd2153174c926a023,2019-06-06 15:48:43,703ab60db68af26dfc65d876d6f107d4,False
f7a3819707dac65f05306cbb141f949e,2019-06-06 16:23:29,d8544f4f775d548368d9bdad7e1685f0,False
063036138dbf1b9d754ed9095eca5f82,2019-06-06 18:14:30,1159774f2ccfe6320ac632306012a421,False
860173ec3479cc1e45fb5a7cd307b0c7,2019-06-06 18:53:43,7a11e6cf8a56eb5e74d36cf4dbb5d3a8,False
5480bb01f72bc35c2b3784a3903c6765,2019-06-06 21:00:10,419db496e5e6671f28b7ae1d5a171cbe,False
88b21ffce5dfedcdd2153174c926a023,2019-06-06 23:42:46,6802c84f7cb77be4efe6ae0a490f9c13,False
918765aa5eb0192bf0d6acd49fac0f73,2019-06-07 01:50:52,9876f5ed75db0d981fd2c78053ab4fe6,False
2a4a70eff994442a7a2a535ead947efd,2019-06-07 04:43:11,de88c673701e99dd4daeb6805f939ef2,False
f7a3819707dac65f05306cbb141f949e,2019-06-07 10:24:01,3393d7181bed84db1ce11ad4ff238195,False
afadcabd609c7b455a3b2c1334559804,2019-06-07 16:55:05,cefc3e39595b9273c14e49091718134f,False
e2155d3a525bb7d716f450e8bf9b906a,2019-06-07 17:22:44,467b4161e57c0d5af5575520f3b60e3a,False
918765aa5eb0192bf0d6acd49fac0f73,2019-06-08 02:06:52,9876f5ed75db0d981fd2c78053ab4fe6,False
918765aa5eb0192bf0d6acd49fac0f73,2019-06-08 10:14:12,9876f5ed75db0d981fd2c78053ab4fe6,False
afadcabd609c7b455a3b2c1334559804,2019-06-08 16:16:52,6ed9c1ddf9af385d6bd9867cd8408d45,False
8434a219accdeed13cc5b27c75f3d359,2019-06-08 17:49:11,fb62dfaaab65f4bc432c77e1ae2d9c63,False
afadcabd609c7b455a3b2c1334559804,2019-06-09 01:56:36,01d4ecb242e452a4e8ab708cde91a9e4,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-06-09 16:02:39,2a299cbe009cfe70b09df9e8142a1f4f,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-06-09 19:40:49,d48b234813ab94912b7aabf088aad714,False
93d2692f8a2ffdc951957d564c585b89,2019-06-09 22:28:00,810587d4b8f09f4420f1c58821ec0066,False
ec6d6437789042a8bcebebd0cefcda5b,2019-06-09 22:43:45,49e00b1ba78a720ef7cd6ec4a0cadece,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-06-10 01:22:50,ef03354fa4e54c319b5845c550496bf3,False
b13ae41b79573d821bb779c108abc2e6,2019-06-10 01:49:14,a154bbb895bf4b4d627d60b09b2d53b0,False
063036138dbf1b9d754ed9095eca5f82,2019-06-10 02:48:36,1159774f2ccfe6320ac632306012a421,False
15889a7b3952186e36c36943fbe0ff9e,2019-06-10 07:42:15,d4ebf25498f4f9333635ee7818fbc104,False
35f99e407a2d3050710e10a79087f644,2019-06-07 22:36:01,1d57b067994c8023eaa03da0d381a873,False
d31b6b617b158d08cf8ebac8806f2425,2019-06-07 23:38:08,ce8881adcb37fa3c769ecc9336e03bc3,False
f74bfdb21be03bb4d52a36a7275fb5b5,2019-06-08 02:11:26,08d107d8462f7810480ab5d5e3c3a1ed,False
751271fe2e4cc389ec3e520b26e271f1,2019-06-08 03:20:47,40c559a76cb069c282c1a50881506cdf,False
751271fe2e4cc389ec3e520b26e271f1,2019-06-08 03:43:13,40c559a76cb069c282c1a50881506cdf,False
afadcabd609c7b455a3b2c1334559804,2019-06-08 12:23:17,6ed9c1ddf9af385d6bd9867cd8408d45,False
eeb0b9848fccfbb692f96c67248b8b8c,2019-06-08 15:02:58,ef8cfa7b9e1921e0ee672146f00a3c11,False
f7a3819707dac65f05306cbb141f949e,2019-06-08 15:32:39,5685311046b9a089c472cf76499fd50f,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-06-10 11:15:11,2a94e07ece8eff2f2db8cdc54249dbd0,False
93d2692f8a2ffdc951957d564c585b89,2019-06-10 12:18:23,2cf9a6032004175d49d30a34070d320e,False
5480bb01f72bc35c2b3784a3903c6765,2019-06-10 12:38:39,62b5fe09c7537a294b4c539f6ceecd09,False
afadcabd609c7b455a3b2c1334559804,2019-06-10 12:59:15,a3399fe053ac5f145156fab827d5533c,False
88b21ffce5dfedcdd2153174c926a023,2019-06-10 15:26:37,2e10b5498f40c30b03961853fd42ffd3,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-06-10 16:26:56,3a256d1a65b2573fd359d088c85c2896,False
afadcabd609c7b455a3b2c1334559804,2019-06-10 16:48:46,618fba0269e178f307b7aa7be381f122,False
8434a219accdeed13cc5b27c75f3d359,2019-06-10 17:01:25,203e5cfb11b74625efeb9677882de909,False
3ff19c00fb0de207aea1242d4b3d4cec,2019-06-10 18:51:40,94c4f074fe9ce550ebf6205f56dd1112,False
b13ae41b79573d821bb779c108abc2e6,2019-06-11 12:49:46,7029c90b774cb7425e1c9cc090260101,False
f7a3819707dac65f05306cbb141f949e,2019-06-11 13:21:49,cc0d2a062b916257f4a24ae023eeb173,False
f7a3819707dac65f05306cbb141f949e,2019-06-11 13:50:37,7a5c73be6d59dc0d76dea93a6974e9f1,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-06-11 17:03:31,37dbe41e06ff6a4df6581398aea06e1b,False
5480bb01f72bc35c2b3784a3903c6765,2019-06-11 18:47:08,e3a7604fb6bdda3e25f7ccda00e43e3f,False
751271fe2e4cc389ec3e520b26e271f1,2019-06-11 19:02:42,f8aed5855f1ac1ff6ffd24b8c57353e5,False
ec6d6437789042a8bcebebd0cefcda5b,2019-06-09 14:20:37,5e5ae0bf2c7e076f1bb3a15cfd0b2e7f,False
88b21ffce5dfedcdd2153174c926a023,2019-06-09 15:17:33,3616dd9ed87694c318b9d49d9711d2f6,False
15889a7b3952186e36c36943fbe0ff9e,2019-06-09 20:33:34,cb16e70cfd0fe2e4694e8f257f89de51,False
063036138dbf1b9d754ed9095eca5f82,2019-06-10 00:56:58,1159774f2ccfe6320ac632306012a421,False
eeb0b9848fccfbb692f96c67248b8b8c,2019-06-10 06:00:34,ef8cfa7b9e1921e0ee672146f00a3c11,False
751271fe2e4cc389ec3e520b26e271f1,2019-06-10 13:07:08,40c559a76cb069c282c1a50881506cdf,False
8434a219accdeed13cc5b27c75f3d359,2019-06-10 13:36:18,65ef74086560c57b921eae08942204f8,False
71db9270b095c66bbcb144dc3f270ab3,2019-06-10 14:46:47,a62dd25e592a54bb949a5ed1d083bb84,False
b13ae41b79573d821bb779c108abc2e6,2019-06-10 15:44:55,c287ebae3b09c1d22df2054eda87b1a1,False
afadcabd609c7b455a3b2c1334559804,2019-06-12 01:28:36,72d3486c1202722d0ba8bb9023a14521,False
13a1bab69d1b5e8972d4573166e16da7,2019-06-12 14:23:45,b2d47630fe8441812e25f4b0c33bff5b,False
8434a219accdeed13cc5b27c75f3d359,2019-06-12 15:07:35,0689cd8a8f282758f9ab3985a8b95db3,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-06-12 19:26:19,b5497888c9264c7c412cfe7b443fd780,False
e2155d3a525bb7d716f450e8bf9b906a,2019-06-12 23:10:27,44c7bbe8e85f63309cd77020ac304203,False
29b1ab59ad3c600fe1c1e1b2c1e280b2,2019-06-13 01:22:13,b0294f9b9dd8c70755a72f5118a53605,False
8434a219accdeed13cc5b27c75f3d359,2019-06-10 18:10:09,8b5cb7eead3a13aeb1a2f4f02b852c47,False
35f99e407a2d3050710e10a79087f644,2019-05-21 20:47:57,fdbd7169f89f766c77ce883f53a4a8bd,False
681d22d072f5e04c84a57cd7d075e083,2019-05-21 21:32:16,23a5dadbe40e1a8cff0ffbf97c1763cc,False
2a4a70eff994442a7a2a535ead947efd,2019-05-21 22:59:19,cbf1f1e4a077e9d2c67879cd8e938b7c,False
2a4a70eff994442a7a2a535ead947efd,2019-05-22 03:09:06,ce57880e3d2acc8a02f6950e829594a3,False
063036138dbf1b9d754ed9095eca5f82,2019-05-22 09:48:15,1159774f2ccfe6320ac632306012a421,False
11d62d3b1245d2cec06154e2a5d9a28c,2019-05-22 10:57:19,41c254c9df2d7b5256d542cc1af5f4e2,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-22 12:08:36,0dad189538dc643d94a2821f532936d1,False
2a8dcceb4ef5796fb6a4d94a73873ef4,2019-05-22 13:18:23,f683fe1c5412bdf91ac0869d327a4e42,False
f9d9287190d84ae6828d675dd7274506,2019-05-22 14:03:58,f70d88f8f61a21224d1c348add1efff1,False
751271fe2e4cc389ec3e520b26e271f1,2019-05-22 15:29:06,f37abf81ff48dec33b3b3fc1502a2505,False
918765aa5eb0192bf0d6acd49fac0f73,2019-05-22 17:28:57,a4500db53868ce10ec228f81e1550e15,False
751271fe2e4cc389ec3e520b26e271f1,2019-05-28 10:44:16,40c559a76cb069c282c1a50881506cdf,False
063036138dbf1b9d754ed9095eca5f82,2019-05-28 11:40:51,07fcfa2dcf81f82080108cdf1c8002a5,False
751271fe2e4cc389ec3e520b26e271f1,2019-05-28 12:19:56,40c559a76cb069c282c1a50881506cdf,False
2ef329b83eb210c0046832ca56c060da,2019-05-28 14:17:15,eb2b8a9b69b0f2c51ce7cf4fb1459f30,False
063036138dbf1b9d754ed9095eca5f82,2019-05-28 14:25:37,1159774f2ccfe6320ac632306012a421,False
918765aa5eb0192bf0d6acd49fac0f73,2019-05-28 17:06:59,17b482799c4fd8170680498f2b5618dd,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-28 17:43:01,bc0dfd40e61a5e9ee9a945a58e2c4168,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-28 18:01:12,c7b7dc7687c21094b2e4c3da6840784d,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-28 19:29:13,e5042db8517754a3dc8efa92605a9db4,False
e2155d3a525bb7d716f450e8bf9b906a,2019-05-28 19:49:08,04da6e92e5b96bb60e0baa893d61ec20,False
751271fe2e4cc389ec3e520b26e271f1,2019-05-28 22:34:19,d1fee4c1c5614fbd43469844fa0b13eb,False
b13ae41b79573d821bb779c108abc2e6,2019-05-29 10:04:49,c88b8291f8a7b7c3f79cf9b84ecfcc2d,False
e2155d3a525bb7d716f450e8bf9b906a,2019-05-29 13:04:48,ef966fad8a1c15f63ed68227fa4d4d97,False
afadcabd609c7b455a3b2c1334559804,2019-05-29 13:47:33,e4d159a2f03a09dc0b238b551546a062,False
063036138dbf1b9d754ed9095eca5f82,2019-05-22 19:27:12,b6dc5ef41daa4bab3c3971c00bdc27a6,False
93d2692f8a2ffdc951957d564c585b89,2019-05-23 00:52:56,5b11687fd61c338adee24c5e5a3aa917,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-23 01:38:46,ce6a1722ddd797d098b78d4cded20bcd,False
8434a219accdeed13cc5b27c75f3d359,2019-05-23 03:20:11,2ec2b734bb36787431f1c00c2c884df0,False
88b21ffce5dfedcdd2153174c926a023,2019-05-23 13:20:36,6802c84f7cb77be4efe6ae0a490f9c13,False
063036138dbf1b9d754ed9095eca5f82,2019-05-29 14:59:05,1159774f2ccfe6320ac632306012a421,False
f7a3819707dac65f05306cbb141f949e,2019-05-29 16:16:28,a58bcf7866e7325ac84fa03578e10d61,False
ca77cae2abed6abb30dcc578a93f5d07,2019-05-29 17:05:55,ce596571d1dc8d880e84e227aef01e7f,False
4edd506d8aa8bebcf364fd99f192d926,2019-05-23 14:43:19,b033db1b4bc5676657528cd8d168a6f1,False
b13ae41b79573d821bb779c108abc2e6,2019-05-24 03:04:27,4bee65dea2aca7f3b8cf8d1b9efd1775,False
88b21ffce5dfedcdd2153174c926a023,2019-05-29 20:07:48,6802c84f7cb77be4efe6ae0a490f9c13,False
e2155d3a525bb7d716f450e8bf9b906a,2019-05-30 01:27:55,5316b925919f4a626b9e5cfb446d42f8,False
5480bb01f72bc35c2b3784a3903c6765,2019-05-30 02:54:33,31f870b6ce2588c8b9cea793a969667f,False
eeb0b9848fccfbb692f96c67248b8b8c,2019-05-30 09:50:52,ef8cfa7b9e1921e0ee672146f00a3c11,False
e2155d3a525bb7d716f450e8bf9b906a,2019-05-30 13:44:12,3797efe77dd626f4913d2306302e2c17,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-05-30 18:25:51,a1623584e454ce223bd4e6e62d84238f,False
f7a3819707dac65f05306cbb141f949e,2019-05-31 10:14:06,415bad851440c25094c6a0cca7eb97fd,False
ec6d6437789042a8bcebebd0cefcda5b,2019-05-31 10:52:29,614fe64b9be8d831f0b6a275ddffbd0a,False
29b1ab59ad3c600fe1c1e1b2c1e280b2,2019-05-31 12:49:41,f74bbb6771d2e3b008bb065819a169cf,False
f108fa4bbeac47375b02a1d77a86bded,2019-05-31 13:17:29,6b61aea899fb2f7603a63b314aad1e6f,False
13a1bab69d1b5e8972d4573166e16da7,2019-05-31 14:08:19,870de61bc61288ce6dc8f2b22eca8c90,False
f7a3819707dac65f05306cbb141f949e,2019-05-31 19:25:25,615a96ddc4450a3646894156b8e53fe8,False
88b21ffce5dfedcdd2153174c926a023,2019-05-31 21:21:41,6802c84f7cb77be4efe6ae0a490f9c13,False
afadcabd609c7b455a3b2c1334559804,2019-06-01 17:37:35,6e05b332b565494c372710be9646a6c5,False
751271fe2e4cc389ec3e520b26e271f1,2019-05-24 07:43:40,40c559a76cb069c282c1a50881506cdf,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-05-24 09:27:54,bc0dfd40e61a5e9ee9a945a58e2c4168,False
063036138dbf1b9d754ed9095eca5f82,2019-05-24 10:09:56,b133de1f65cd8ad319c35cc11f519a6d,False
15889a7b3952186e36c36943fbe0ff9e,2019-05-24 10:54:09,5e89996733556a4f11464896da064b17,False
751271fe2e4cc389ec3e520b26e271f1,2019-05-24 12:58:37,40c559a76cb069c282c1a50881506cdf,False
afadcabd609c7b455a3b2c1334559804,2019-05-24 13:47:06,252349e7269c84b004a953b61b20ce3f,False
ec6d6437789042a8bcebebd0cefcda5b,2019-05-24 15:44:47,39918060c9246b2adfb3da202296599b,False
93d2692f8a2ffdc951957d564c585b89,2019-05-24 19:25:37,810587d4b8f09f4420f1c58821ec0066,False
751271fe2e4cc389ec3e520b26e271f1,2019-05-25 04:35:45,40c559a76cb069c282c1a50881506cdf,False
3ff19c00fb0de207aea1242d4b3d4cec,2019-05-25 16:07:33,4d15ee52882c333d0b8cc98941cb1957,False
8434a219accdeed13cc5b27c75f3d359,2019-05-25 17:34:23,b63cf7e864d0a4edcaaa729e8d7a05aa,False
88b21ffce5dfedcdd2153174c926a023,2019-05-25 20:07:46,8f50fbe63845d5870f7cf7361300ac3c,False
918765aa5eb0192bf0d6acd49fac0f73,2019-05-25 21:28:06,9876f5ed75db0d981fd2c78053ab4fe6,False
b13ae41b79573d821bb779c108abc2e6,2019-05-26 02:57:51,30ff3a6a7d9b7311e160ba1bb72f2f9e,False
eeb0b9848fccfbb692f96c67248b8b8c,2019-05-26 13:28:45,ef8cfa7b9e1921e0ee672146f00a3c11,False
29b1ab59ad3c600fe1c1e1b2c1e280b2,2019-05-26 14:19:54,f74bbb6771d2e3b008bb065819a169cf,False
2534a583147cbd297bd6032632295ed7,2019-06-10 19:33:02,7fa7af5d900cf63742c7ef6c2fd899c1,False
f7a3819707dac65f05306cbb141f949e,2019-06-10 20:08:18,14d9cd04ab9fd8c4e8f843bb4989c788,False
88b21ffce5dfedcdd2153174c926a023,2019-06-10 22:13:09,6802c84f7cb77be4efe6ae0a490f9c13,False
4edd506d8aa8bebcf364fd99f192d926,2019-06-07 10:15:59,e0435e8909d34eb997e9f479886bf2ca,False
b13ae41b79573d821bb779c108abc2e6,2019-06-11 00:04:41,c88b8291f8a7b7c3f79cf9b84ecfcc2d,False
b13ae41b79573d821bb779c108abc2e6,2019-06-11 09:58:50,dcdd184736f352f6aae393d056162c1e,False
3ff19c00fb0de207aea1242d4b3d4cec,2019-06-11 14:20:22,4d15ee52882c333d0b8cc98941cb1957,False
8434a219accdeed13cc5b27c75f3d359,2019-06-13 11:01:38,e7a813b9b6ca33efdae4fc3a103e9fdf,False
5480bb01f72bc35c2b3784a3903c6765,2019-06-13 11:29:07,18c037bd96bce9f902e4e18e114d2745,False
f7a3819707dac65f05306cbb141f949e,2019-06-13 18:22:30,741edb40c61c42ffcab6f24558b5fd37,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-06-13 21:03:52,c838a698b07f32909e10ba6f13711c26,False
eeb0b9848fccfbb692f96c67248b8b8c,2019-06-14 01:15:48,f3b15b0366450abf12c074a34f8286eb,False
8434a219accdeed13cc5b27c75f3d359,2019-06-14 01:44:19,794e363f1d0a15194a854809eb052424,False
751271fe2e4cc389ec3e520b26e271f1,2019-06-14 02:21:05,40c559a76cb069c282c1a50881506cdf,False
f7a3819707dac65f05306cbb141f949e,2019-06-14 03:14:21,44c1d009f43286c351e93f77106c993d,False
651a1efe4fbbbee830bc01b5539f724b,2019-06-14 10:31:54,feef1ccccb9768a57dababdb13a86c19,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-06-14 12:56:05,8aa5e4297b9047569bd1f3e0f580e262,False
0d467468c1f5396431052ec65da6e0fc,2019-06-14 14:25:18,899af40abcdd0e387156c8881f319a10,False
15889a7b3952186e36c36943fbe0ff9e,2019-06-14 14:59:33,0cb0d6195971e4356aabf8f2aada13ea,False
5ccd57dda029777e842e7d9bb44ec09c,2019-06-14 15:07:18,739fbdaa030a3cbef16af7710deafc28,False
15889a7b3952186e36c36943fbe0ff9e,2019-06-14 21:51:54,cb16e70cfd0fe2e4694e8f257f89de51,False
97fc441b703a52cc6da8ecd8deefc968,2019-06-14 23:29:40,2f324806446b903c05952ce3a94244ae,False
918765aa5eb0192bf0d6acd49fac0f73,2019-06-15 00:47:00,9876f5ed75db0d981fd2c78053ab4fe6,False
e27382bab6f53fefda46e6d77c3b9a1d,2019-06-15 02:21:19,7d8e29bf653d47d3bff22049020ae7b5,False
e27382bab6f53fefda46e6d77c3b9a1d,2019-06-15 11:31:42,7f9b429dcb6cf5b36ef3f937e79c4e7a,False
5ccd57dda029777e842e7d9bb44ec09c,2019-06-15 12:18:43,c2d9b3200efb65fb2ddbc71441b0a369,False
35f99e407a2d3050710e10a79087f644,2019-06-15 13:25:56,58d1ae8d6380d543729905ab394604f4,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-06-15 19:53:20,fdcb95ff4b8a3ad187d1ad3c091b10d5,False
eeb0b9848fccfbb692f96c67248b8b8c,2019-06-15 20:58:01,f3b15b0366450abf12c074a34f8286eb,False
063036138dbf1b9d754ed9095eca5f82,2019-06-16 04:01:56,1159774f2ccfe6320ac632306012a421,False
29b1ab59ad3c600fe1c1e1b2c1e280b2,2019-06-16 13:33:52,aeded811889363e13a6a780e60d5980b,False
15889a7b3952186e36c36943fbe0ff9e,2019-06-16 14:54:12,4a420d95af16364fb2ffa7e025110b0e,False
88b21ffce5dfedcdd2153174c926a023,2019-06-16 15:23:19,6802c84f7cb77be4efe6ae0a490f9c13,False
f74bfdb21be03bb4d52a36a7275fb5b5,2019-06-16 16:16:29,08d107d8462f7810480ab5d5e3c3a1ed,False
8434a219accdeed13cc5b27c75f3d359,2019-06-12 00:40:38,8c902df5d207c75948f83e45b28be5e4,False
eeb0b9848fccfbb692f96c67248b8b8c,2019-06-12 01:54:37,82fb2d67980de1d50f7f353029f03d6d,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-06-12 15:27:00,252c8c32bbbda45d69cfab222387a9ad,False
5480bb01f72bc35c2b3784a3903c6765,2019-06-12 18:13:22,302c00ba6dc06b2b87f1f85f8d3e5fbd,False
15889a7b3952186e36c36943fbe0ff9e,2019-06-12 20:50:03,cb16e70cfd0fe2e4694e8f257f89de51,False
2a8dcceb4ef5796fb6a4d94a73873ef4,2019-06-12 21:48:05,464d93ff7b1ecdc2475bdd456ba77a61,False
d30ff6388978d591a8b25be230954e9c,2019-06-12 22:25:35,0c52bf0ba64cb1c629496e53e461474b,False
eeb0b9848fccfbb692f96c67248b8b8c,2019-06-13 00:03:56,ef8cfa7b9e1921e0ee672146f00a3c11,False
b13ae41b79573d821bb779c108abc2e6,2019-06-13 04:33:01,40a5ac46d3b4724abca6b6d9e71a10b4,False
063036138dbf1b9d754ed9095eca5f82,2019-06-13 08:49:53,1159774f2ccfe6320ac632306012a421,False
8434a219accdeed13cc5b27c75f3d359,2019-06-13 10:11:54,eb99a12bb4f62b1ebac3a3a6549ff49c,False
4edd506d8aa8bebcf364fd99f192d926,2019-06-13 10:49:37,d591f20a609b18f9cb3cd289f075a410,False
93d2692f8a2ffdc951957d564c585b89,2019-06-16 19:33:55,04710b7b8c651a33165032e37eba4c60,False
e2155d3a525bb7d716f450e8bf9b906a,2019-06-16 20:21:18,d5315a91b7ab37b8a152c06444fbafe0,False
918765aa5eb0192bf0d6acd49fac0f73,2019-06-16 20:45:28,9876f5ed75db0d981fd2c78053ab4fe6,False
ec6d6437789042a8bcebebd0cefcda5b,2019-06-17 00:30:09,da3154448e1e8e5c22b66d5c4a0610d3,False
5ccd57dda029777e842e7d9bb44ec09c,2019-06-17 10:47:20,c2d9b3200efb65fb2ddbc71441b0a369,False
15889a7b3952186e36c36943fbe0ff9e,2019-06-17 12:32:24,f28fd3e8a240b3c433c2fb05f6501cef,False
e2155d3a525bb7d716f450e8bf9b906a,2019-06-13 14:16:18,9a8d8b39738934fb37dfdb434e108c1a,False
5a60b3f8a87c70eb1e0ef6c4f8648018,2019-06-13 16:47:43,7278948c7e0df5582f228c9fc976698c,False
93d2692f8a2ffdc951957d564c585b89,2019-06-13 18:52:37,1a5324aaeb1165bc1a84134138b6dd20,False
0d467468c1f5396431052ec65da6e0fc,2019-06-14 02:33:58,5336b039b8c408f2325577b33086e0c9,False
063036138dbf1b9d754ed9095eca5f82,2019-06-14 08:29:45,1159774f2ccfe6320ac632306012a421,False
8434a219accdeed13cc5b27c75f3d359,2019-06-14 13:40:28,0a6e53c2a85d422228a0b4a8dfb55c4d,False
907c3055abe7ab6543f85a60ab1d6f5d,2019-06-14 14:05:37,367df084ec1198e5f6e9a7384ee0b99f,False
15889a7b3952186e36c36943fbe0ff9e,2019-06-14 14:23:24,cb16e70cfd0fe2e4694e8f257f89de51,False
e2155d3a525bb7d716f450e8bf9b906a,2019-06-14 18:05:22,2384a586cf05d6398f62c89d2f39078c,False
eeb0b9848fccfbb692f96c67248b8b8c,2019-06-14 18:41:25,01c1a8f71315ec6994d35412245705af,False
13a1bab69d1b5e8972d4573166e16da7,2019-06-14 21:11:04,d3d1a26df006b7c3aadfcf7844052d9d,False
b280234afd076f9ac506fe5c5856dddd,2019-06-15 12:52:43,5fd709b266a42fbe0077448082500da9,False
f7a3819707dac65f05306cbb141f949e,2019-06-15 14:05:23,34c03765d9657aa488e7cfaa3e55376f,False
751271fe2e4cc389ec3e520b26e271f1,2019-05-26 15:16:58,d1fee4c1c5614fbd43469844fa0b13eb,False
88b21ffce5dfedcdd2153174c926a023,2019-05-26 21:30:36,6802c84f7cb77be4efe6ae0a490f9c13,False
